name,price,images,category,source_url,description
ويفر كريزيسكي بالشوكولاتة 36غم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040332-IMG_E2408-no-bg.png?generation=1730979402845720&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/ويفر/product/040332,
كيك اديكتو 180 غم,6.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040525-IMG_E2643-no-bg.png?generation=1730980401104009&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/كيك-وكرواسون/product/040525,
شوكولاتة سيريلي بالبندق,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1270171-IMG_5008-no-bg.png?generation=1733840839451879&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت-شوكولاتة/product/1270171,
ويفر كريزسكي توفي 36غم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1270190-IMG_6200-no-bg.png?generation=1736006162023928&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/ويفر/product/1270190,
بسكويت كاجي كرسبين بالحليب 16 غم,2.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1270206-IMG_7809-no-bg.png?generation=1759326674415491&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت-شوكولاتة/product/1270206,
كوكيز بالشوكولاتة البلجيكية مستر براوني 168غم,13.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1270319-1270319-ai-optimized.png?generation=1768041926385341&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/كيك-وكرواسون/product/1270319,
براونيز بالشوكولاتة البلجيكية مزينة مستر براوني 200غم,9.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/550251-550251-ai-optimized.png?generation=1768040354572363&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/كيك-وكرواسون/product/550251,
براونيز بالكراميل مستر براوني 200غم,9.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/550254-550254-ai-optimized.png?generation=1768037868004453&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/كيك-وكرواسون/product/550254,
لوح شوكولاتة بوبيدا باللوز خالي من السكر 100 غم,10.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/610092-610092-ai-optimized.png?generation=1768226471256954&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/الواح-شوكولاتة/product/610092,
سلاكون دفشنيوت 400غم قرفة,7.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/630036-IMG_E4804-no-bg.png?generation=1733992833694576&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت/product/630036,
هيرشيز كوكيز شوكولاته بيضاء 40 غم,3.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/910014-IMG_E2513-no-bg.png?generation=1730991367524510&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/شوكولاتة-حب/product/910014,
ويفر كريزيسكي بالبندق 36غم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/910070-IMG_E2424-no-bg.png?generation=1730991781204835&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/ويفر/product/910070,
علكة اوربت بالفواكه والنعناع,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10019-d079abfe-979d-44f6-8c22-c3e9629c16c0.png?generation=1785787421030263&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/علكة/product/10019,
علكة سهم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10022-5c275d7a-59f1-4c91-b491-1883a1d5e38f.png?generation=1785252707782029&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/علكة/product/10022,
بيتي بير ايتي شوكولاتة 370 غم,6.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10023-6c158a72-f1d1-4a87-9310-4d0c81c9cdeb.png?generation=1785264269750544&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت/product/10023,
ايتي بوب كيك اكياس شوكولاتة 144غم,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10031-e43b1ceb-09df-4015-a9ef-99ea696bcbcb.png?generation=1785255268840916&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/كيك-وكرواسون/product/10031,
ويف اب اكسترا 29 غم بالشوكلاتة,1.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10040-53b3b346-f9f9-498b-a17f-9a8291a20a1e.png?generation=1785787151698239&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت-شوكولاتة/product/10040,
شوكولاتة داريلو 50غم,2.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10045-b3fc0cd5-c961-4450-be0c-01ddc3abc0be.png?generation=1785786179440690&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت-شوكولاتة/product/10045,
شوكلاته فريرو روشيه ثلاثي,6.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10115-b9e88520-4925-4565-8e80-3273b54bf556%20(1).png?generation=1785785853820326&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت-شوكولاتة/product/10115,
رفايلو 30 غم,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10116-d0474fa7-9ea6-453a-85ea-c791751d73dd.png?generation=1785785966428687&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت-شوكولاتة/product/10116,
كندر اربع اصابع 50 غم,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10119-62ad6923-fe67-450a-8627-01365fd7f907.png?generation=1785271445326613&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/شوكولاتة-حب/product/10119,
كندر هابي هيبو,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10122-e2519502-4977-4985-9613-036593b25978.png?generation=1785779282989076&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت-شوكولاتة/product/10122,
شوكلاتة كندر بوينو ابيض 39غم,3.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10123-ec7348af-ca61-4253-a0fe-7f90fa5f2122.png?generation=1785942179547434&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت-شوكولاتة/product/10123,
ويفر الما كلاسيك شوكولاتة 200غم,3.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10143-57558326-e72d-4dd0-a27f-a93a5fb0ecef.png?generation=1785263540339370&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بفلا/product/10143,
لواكر جاردينا 38غم بالبندق,3.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10171-7e9eb669-d755-4040-82f2-1a092c7b68db.png?generation=1785786556700265&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت-شوكولاتة/product/10171,
اوربت بالنعناع ازرق علب,9.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10173-b5c20cab-3e86-4d21-806f-eafdd3262c12.png?generation=1785938209089058&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/علكة/product/10173,
بسكوت لواكر اصفر 75 غم,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10185-c4bfc80a-a4f1-4d0c-b813-a8c46cdc2895.png?generation=1785786425415141&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بفلا/product/10185,
ويفر كاجي شوكولاتة بالحليب 50غم,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10189-1a426787-1c26-4c3e-953e-ffd5fb6cd688.png?generation=1785786300640587&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت-شوكولاتة/product/10189,
حلاوة الهلال اصابع بالفانيل,1.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10360-0e800e56-e29d-4535-a4d7-b1c7d16e3db8.png?generation=1785246759847784&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/حلويات-شرقية/product/10360,
حلاوة الهلال شوكو فانيل 350 غم,11.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10362-2bc43ae0-2bee-4f35-acb2-a4725351b0f2.png?generation=1770390663511796&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/حلويات-شرقية/product/10362,
شوكولاتة مارس,2.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10372-b4f3c296-7209-46c5-bf9e-afb518d9e931.png?generation=1785268304456419&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/شوكولاتة-حب/product/10372,
تويرل شوكولاتة كادبوري 43 غم,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10449-33d1950f-952c-461c-ad2c-b89f2c720159.png?generation=1785786680722471&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت-شوكولاتة/product/10449,
كادبوري سناك ساندويش 22 غم,2.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10450-49185ab5-11c1-4316-8c97-aa82ed22c323.png?generation=1785782057483434&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت-شوكولاتة/product/10450,
كادبوري ديري ميلك ببلي بالاوريو 27غم,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10451-eec3071b-2dc0-477b-bf88-20389d13dac4.png?generation=1783630241036400&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت-شوكولاتة/product/10451,
شوكولاتة ديري ميلك ببلي 28غم,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10454-6df2a572-cdf5-4f68-b5d2-f025f2943a38.png?generation=1785268393357275&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/شوكولاتة-حب/product/10454,
كيك اوريو مطلي بالشوكلاتة 24غم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10461-97a29288-bdb2-4b5b-8759-04805a67ff0b.png?generation=1785255152653570&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/كيك-وكرواسون/product/10461,
ريسيز 2 كاسات زبدة الفول السوداني 42غم,3.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10463-cf6c0acc-b456-4a32-bc72-ba132c361c53.png?generation=1768930963451280&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/شوكولاتة-حب/product/10463,
ريسيز نت بار 47 غم,3.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10464-209fed4f-79cd-4f2f-a687-0e0fb75f61d0.png?generation=1785268558995473&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/شوكولاتة-حب/product/10464,
كيك اولالا سوفلي بالشوكولاتة 70 غم,3.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10480-8b343e3e-7ec4-4cac-bf39-033c199fc1e0.png?generation=1785056158346341&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/كيك-وكرواسون/product/10480,
شوكولاتة كريزي بالحليب والكاكاو,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10614-19930c1f-30ec-4f97-b4d6-4dab76921d2b.png?generation=1785863078259172&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت-شوكولاتة/product/10614,
ويفر علي بابا,0.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10674-5fbc0760-d877-464a-bd79-05beb8658666.png?generation=1783624333706924&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/ويفر/product/10674,
جلاكسي بالبندق 36غم,3.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10675-b2a947ec-37e0-4c0d-a25a-f5daa25063e8.png?generation=1785056439708146&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/شوكولاتة-حب/product/10675,
لواكر بالفانيلا 30غم,1.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10676-086209ce-75e0-4c2e-8b67-86ddcccbd02c.png?generation=1785862948790674&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بسكويت-شوكولاتة/product/10676,
شوكولاتة ام اند ام كيس اصفر 45 غم,3.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10685-4fd69eb2-d663-4b76-a480-00f62c24033c.png?generation=1785268700802942&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/شوكولاتة-حب/product/10685,
مالتيزرس 37غم,3.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10686-a1b2d390-d59b-440e-947f-a72575b56cd1.png?generation=1785268836358359&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/شوكولاتة-حب/product/10686,
ويفر سنقرط 180غم بالشوكلاتة,2.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10694-de175816-9feb-41f2-baa0-4f1911ada8e6.png?generation=1785263172475429&alt=media,سكاكر وحلويات,https://biddimarket.ps/orders/category/بفلا/product/10694,
برينجلز كاتشب كبير 165غم,8.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1430036-IMG_E4545-no-bg.png?generation=1734305442891501&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/1430036,
مستر شيبس رقائق بالخل والملح 20غم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1440050-25d79411-c19b-40a1-9d03-f73e8610e3c9%20(1).png?generation=1785077113358395&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-1-شيكل/product/1440050,
بسلي اوسم جريل 55غم,3.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10076-9f99e27b-4ebd-44a0-af11-632330ac8fcb.png?generation=1785060542624315&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/10076,
بمبا محشي شوكلاته اوسم 60غم,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10077-3856fa34-35b5-4263-9fc8-258c139f6956.png?generation=1784151367726281&alt=media,شيبسات,https://biddimarket.ps/orders/category/بمبا/product/10077,
كرسبي زعتر اوسم 300غم,8.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10080-8b187149-8d7c-4f03-b67d-52078ce2952e.png?generation=1785060618844961&alt=media,شيبسات,https://biddimarket.ps/orders/category/بيجلا/product/10080,
دوريتوس عائلي حامض حار 185 غم,9.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10388-2c035d97-7448-41e1-a1ce-2f5fc9ca7556.png?generation=1785060704743982&alt=media,شيبسات,https://biddimarket.ps/orders/category/شيبس-عائلي/product/10388,
شيبس دوريتوس حار حامض 45 غم,2.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10399-aaa3797f-f0f7-4279-8141-75a018ef40bf.png?generation=1785081507813759&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/10399,
شيبس ليز بالملح 40غم,2.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10414-2adac7e2-d439-4d0d-bea6-6248b54551b6.png?generation=1785081808788966&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/10414,
شيتوس بطعم الجبنة 30غم,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10418-d505f175-0d77-44a5-ba86-6f2c44d986a8.png?generation=1785082028245674&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/10418,
شيبس ليز 18 غم,1.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10423-557c6dcb-6699-4b7f-9259-ed3eb987d457.png?generation=1785082128735517&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/10423,
برينجلز ملح صغير 40 غم,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10687-101735d2-0e99-4a6c-8b34-945c61a140a0.png?generation=1785095679946248&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/10687,
برينجلز ملح كبير 165غم,8.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10695-f7d10473-a0bb-4cd7-94b3-7184e7885c78.png?generation=1785083045620951&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/10695,
شيبس كرسبو باربكيو 20غم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040043-83d13b69-eda7-4e95-9411-9a5ef8303d93.png?generation=1785095260956902&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-1-شيكل/product/040043,
شيبس بريك خضار,0.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040044-2832c476-37b8-49ac-adf5-f3037de24496.png?generation=1785057079765667&alt=media,شيبسات,https://biddimarket.ps/orders/category/شيبس-نص-شيكل/product/040044,
طرزان 1 شيكل,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040046-b828a83e-e1b7-4e40-8d84-c3205c59325e.png?generation=1785087959929293&alt=media,شيبسات,https://biddimarket.ps/orders/category/بمبا/product/040046,
بوشار طبيعي قصراوي,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040047-95cd00ba-1603-4aec-b25e-c6c9bd8aaa0a.png?generation=1785060834321818&alt=media,شيبسات,https://biddimarket.ps/orders/category/بوشار/product/040047,
شبس لايك فلافل,0.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040048-5e167396-06e9-4498-87e2-e898b9a6764c.png?generation=1785060906983809&alt=media,شيبسات,https://biddimarket.ps/orders/category/شيبس-نص-شيكل/product/040048,
شيبس تيستي بالفستق عائلي 100غم,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040060-41c9839e-fec5-4436-89a8-a193aa5a376e.png?generation=1767734968415902&alt=media,شيبسات,https://biddimarket.ps/orders/category/شيبس-عائلي/product/040060,
شيبس هيبرون شوزا جبنة الناتشو 34غم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040064-620b156a-33dd-44b0-9360-eb12f4e8d8e5.png?generation=1767733597502264&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-1-شيكل/product/040064,
بسلي تشيك شاك 40غم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040074-7c50dfc0-0175-4d82-9ff9-5c026b84850e.png?generation=1785057173481078&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-1-شيكل/product/040074,
شبس فوزي موزي,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040078-4d041084-dda2-4a22-beeb-17f31673939f.png?generation=1783623963939464&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-1-شيكل/product/040078,
شيبس تايجر شطة مولعة 25غم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040079-82405ec2-937a-4e24-901d-48cc451e1673%20(1).png?generation=1785094538427823&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-1-شيكل/product/040079,
شيبس تايجر شطة وليمون 50 غم,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040081-0597a2f4-cab0-48c1-a873-18cb0b1104d5.png?generation=1785077660041917&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/040081,
بيوقلز جبنة حار 20غم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040128-2fd1c20e-df9e-4e56-9104-f5fff054a4bf.png?generation=1785093133237963&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-1-شيكل/product/040128,
مستر شبس تمساح 28غم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040129-7f9f0461-bb38-4d2d-8576-3b9ab56b3e05.png?generation=1785087701699155&alt=media,شيبسات,https://biddimarket.ps/orders/category/بمبا/product/040129,
بيوقلز جبنة الناتشو 38غم,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040131-e9d0340b-7a4b-4b89-8dd6-50a5b0f271fc.png?generation=1785076926921808&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/040131,
مستر شبس اصابع بالملح 38غم,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040132-d7169f85-1f01-4be1-99ae-77f5c6edf437.png?generation=1787589094813411&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/040132,
مستر شيبس رقائق بالملح والخل 43غم,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040133-34a1ebe3-24a0-4eef-9070-57458cd03d9a.png?generation=1785077564240209&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/040133,
شبس تايجر فلفل حلو 10غم,0.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040140-unnamed.jpg?generation=1769868264515629&alt=media,شيبسات,https://biddimarket.ps/orders/category/شيبس-نص-شيكل/product/040140,
بيغلة كروكو 250 غم,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040160-b90fd4fa-014f-4062-ad05-77c6d064f733.png?generation=1785087255625459&alt=media,شيبسات,https://biddimarket.ps/orders/category/بيجلا/product/040160,
بيجلا محشي فول سوداني 40غم,1.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040161-aa84a847-77cb-45f6-add2-99cb1a31854d.png?generation=1785087118729515&alt=media,شيبسات,https://biddimarket.ps/orders/category/بيجلا/product/040161,
بيغلا كروكو 80 غم,1.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040166-934793b0-121e-4310-8d26-d3f25962ac01.png?generation=1785086987293906&alt=media,شيبسات,https://biddimarket.ps/orders/category/بيجلا/product/040166,
شبس طرزان نص شيكل,0.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040264-121d7c78-5f89-4a61-8ffa-70afb989c6b9.png?generation=1785090485121797&alt=media,شيبسات,https://biddimarket.ps/orders/category/شيبس-نص-شيكل/product/040264,
شبس رويال نص شيكل,0.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040265-4b293d62-7efa-40f2-934f-9f431c6e1c8e.png?generation=1783623929196669&alt=media,شيبسات,https://biddimarket.ps/orders/category/شيبس-نص-شيكل/product/040265,
بوشار قصراوي نص شيكل,0.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040266-409b48cc-d5f1-42e0-a4f1-5ce9f0ef8e0e.png?generation=1785076726377520&alt=media,شيبسات,https://biddimarket.ps/orders/category/بوشار/product/040266,
خبز محمص ماريتي بندورة 70غم,3.33,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040307-b19428a2-e7d2-458d-8aff-acf7cc8d33e8.png?generation=1785086891661337&alt=media,شيبسات,https://biddimarket.ps/orders/category/بيجلا/product/040307,
بيغلة كروكو 500 غم مشكل,10.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040327-7af77598-f41f-486b-a234-ee8a4249f1b7.png?generation=1785086780356792&alt=media,شيبسات,https://biddimarket.ps/orders/category/بيجلا/product/040327,
شيبس دوريتوس حار حامض 25 غم,1.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040348-579b89e1-a82d-4ef2-b56f-2b69395c8cd6.png?generation=1785081053688864&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/040348,
شيبس ليون كاتشب نص شيكل,0.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040369-dfce86c5-5e8d-4d89-aac9-f0a2af5d4cef.png?generation=1785057238259966&alt=media,شيبسات,https://biddimarket.ps/orders/category/شيبس-نص-شيكل/product/040369,
شيبس ليون عائلي بالكاتشب 70غم,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040383-b0b98731-9f77-4942-9dd2-aea8fb50c04a.png?generation=1785057297781253&alt=media,شيبسات,https://biddimarket.ps/orders/category/شيبس-عائلي/product/040383,
شبس رامبو عائلي,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040423-9e00d13a-edb5-4330-b558-3839023cbc62.png?generation=1785061090065552&alt=media,شيبسات,https://biddimarket.ps/orders/category/شيبس-عائلي/product/040423,
شيبس تيستي ذرة وجبنة شيدر,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040471-4021f549-b3c9-49ec-927a-9a06d4f23276.png?generation=1785946739122327&alt=media,شيبسات,https://biddimarket.ps/orders/category/بمبا/product/040471,
سماكس صاروخ جبنة 15غم,0.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040536-908b04d8-c31f-4db2-bc48-a85766d75d2e.png?generation=1785091118034613&alt=media,شيبسات,https://biddimarket.ps/orders/category/شيبس-نص-شيكل/product/040536,
شيبس تايجر اكسلانس جبنة مدخنة 50غم,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040541-52d9301b-df65-4fe9-bbac-9b3297ecb57a.png?generation=1785076547463358&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/040541,
شيبس تايجر جبنة متبلة 125غم,6.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040542-84818a72-31f6-4e0a-ad7c-10d2697180c7.png?generation=1785060492611598&alt=media,شيبسات,https://biddimarket.ps/orders/category/شيبس-عائلي/product/040542,
شيبس تايجر كباب 85غم,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040543-c6135b71-2ff3-429b-b5c4-00cf4b452593.png?generation=1767718326278520&alt=media,شيبسات,https://biddimarket.ps/orders/category/شيبس-عائلي/product/040543,
شيبس تاكيوريتوس اخضر 34عم,1.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040579-eb9f8913-8151-4741-a577-201e75258e57.png?generation=1785859362365704&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/040579,
شيبس ازكا بطعم الجبنة 1ش,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040585-ddd74f53-9a38-4023-b495-0cbd841eb24c.png?generation=1785087529464334&alt=media,شيبسات,https://biddimarket.ps/orders/category/بمبا/product/040585,
برينجلز بابريكا صغير 40 غم,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040601-3b98d700-a07a-4a22-ac7e-5c75c95dbcee.png?generation=1785081229314973&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/040601,
برينجلز خل وملح صغير 40 غم,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040603-38983f14-98c7-4cef-b688-37d9edaf0d22.png?generation=1785081325321037&alt=media,شيبسات,https://biddimarket.ps/orders/category/بطاطا-وبيسلي-مشكل/product/040603,
كورن فليكس الديك 750غم,16.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10318-10318-ai-optimized.png?generation=1768054322556740&alt=media,تحضير سريع واندومي,https://biddimarket.ps/orders/category/كورن-فلكس/product/10318,
